customer_id,customer_type,age,gender,area,dietary_preference,spice_preference,avg_spending_npr,loyalty_member,loyalty_status,spending_category
4445,Local,30,Male,Kalimati,Vegetarian,Hot,327,FALSE,Non-Loyal,Low
4446,Student,19,Female,Putalisadak,Vegetarian,Medium,662,FALSE,Non-Loyal,Medium
4447,Local,57,Female,Jorpati,No Preference,Medium,728,FALSE,Non-Loyal,Medium
4448,Local,44,Male,Jorpati,Non-Vegetarian,Medium,398,TRUE,Loyal,Low
4449,Student,18,Male,Putalisadak,Vegetarian,Medium,387,TRUE,Loyal,Low
4450,Local,46,Male,Chabahil,Non-Vegetarian,Mild,990,FALSE,Non-Loyal,Medium
4451,Corporate,27,Male,Koteshwor,Vegetarian,Medium,1126,FALSE,Non-Loyal,High
4452,Local,43,Female,Bouddha,Vegetarian,Mild,580,TRUE,Loyal,Medium
4453,Local,57,Male,Thamel,Non-Vegetarian,Hot,787,FALSE,Non-Loyal,Medium
4454,Local,59,Male,Kalanki,Vegetarian,Medium,858,FALSE,Non-Loyal,Medium
4455,Tourist,29,Female,Koteshwor,Non-Vegetarian,Medium,2375,FALSE,Non-Loyal,High
4456,Local,30,Female,Durbarmarg,Non-Vegetarian,Mild,611,FALSE,Non-Loyal,Medium
4457,Tourist,41,Female,Jorpati,Non-Vegetarian,Mild,1748,TRUE,Loyal,High
4458,Student,21,Female,Maharajgunj,Vegetarian,Mild,356,TRUE,Loyal,Low
4459,Local,28,Male,Thamel,No Preference,Hot,479,FALSE,Non-Loyal,Low
4460,Local,44,Male,Thamel,No Preference,Medium,360,FALSE,Non-Loyal,Low
4461,Tourist,38,Male,New Baneshwor,Non-Vegetarian,Mild,1202,FALSE,Non-Loyal,High
4462,Expat,55,Female,New Baneshwor,Non-Vegetarian,Mild,1986,FALSE,Non-Loyal,High
4463,Tourist,30,Female,Thamel,Non-Vegetarian,Medium,1119,FALSE,Non-Loyal,High
4464,Tourist,31,Male,Chabahil,Non-Vegetarian,Medium,1296,FALSE,Non-Loyal,High
4465,Local,38,Female,Putalisadak,No Preference,Mild,982,FALSE,Non-Loyal,Medium
4466,Student,27,Male,Maharajgunj,No Preference,Mild,219,FALSE,Non-Loyal,Low
4467,Local,34,Male,Chabahil,Non-Vegetarian,Mild,986,TRUE,Loyal,Medium
4468,Local,42,Male,Putalisadak,Non-Vegetarian,Medium,537,FALSE,Non-Loyal,Medium
4469,Local,38,Male,Bouddha,Non-Vegetarian,Hot,506,TRUE,Loyal,Medium
4470,Corporate,38,Female,Durbarmarg,Non-Vegetarian,Medium,800,FALSE,Non-Loyal,Medium
4471,Tourist,35,Male,Kalimati,Non-Vegetarian,Medium,2111,TRUE,Loyal,High
4472,Student,24,Male,Battisputali,No Preference,Hot,560,FALSE,Non-Loyal,Medium
4473,Student,24,Female,Kalimati,Vegetarian,Hot,660,TRUE,Loyal,Medium
4474,Local,25,Female,Maharajgunj,Vegetarian,Hot,517,FALSE,Non-Loyal,Medium
4475,Local,46,Female,Durbarmarg,Non-Vegetarian,Medium,947,TRUE,Loyal,Medium
4476,Local,26,Female,Balkhu,Non-Vegetarian,Medium,816,FALSE,Non-Loyal,Medium
4477,Tourist,60,Male,Baluwatar,Non-Vegetarian,Mild,1400,FALSE,Non-Loyal,High
4478,Student,22,Male,New Baneshwor,Vegetarian,Hot,203,FALSE,Non-Loyal,Low
4479,Local,41,Male,Bouddha,Vegetarian,Medium,829,FALSE,Non-Loyal,Medium
4480,Local,29,Female,Baluwatar,Vegetarian,Mild,681,FALSE,Non-Loyal,Medium
4481,Local,45,Male,Kalimati,Non-Vegetarian,Mild,480,FALSE,Non-Loyal,Low
4482,Expat,41,Female,Jorpati,Vegetarian,Mild,1242,TRUE,Loyal,High
4483,Student,21,Male,Baluwatar,No Preference,Mild,451,TRUE,Loyal,Low
4484,Corporate,30,Male,Battisputali,Non-Vegetarian,Medium,831,FALSE,Non-Loyal,Medium
4485,Tourist,63,Male,Battisputali,No Preference,Mild,1748,TRUE,Loyal,High
4486,Expat,47,Male,Balkhu,Non-Vegetarian,Hot,1731,TRUE,Loyal,High
4487,Expat,40,Male,Durbarmarg,Non-Vegetarian,Hot,1361,TRUE,Loyal,High
4488,Local,20,Male,Baluwatar,Non-Vegetarian,Mild,440,FALSE,Non-Loyal,Low
4489,Local,37,Male,Maharajgunj,Non-Vegetarian,Hot,607,FALSE,Non-Loyal,Medium
4490,Expat,54,Female,Koteshwor,No Preference,Hot,758,FALSE,Non-Loyal,Medium
4491,Local,22,Male,Jorpati,No Preference,Medium,632,FALSE,Non-Loyal,Medium
4492,Expat,33,Female,Kalanki,No Preference,Hot,1403,FALSE,Non-Loyal,High
4493,Local,28,Male,Koteshwor,Non-Vegetarian,Hot,988,FALSE,Non-Loyal,Medium
4494,Corporate,35,Female,Balkhu,Non-Vegetarian,Medium,1449,FALSE,Non-Loyal,High
4495,Tourist,36,Female,Lazimpat,Non-Vegetarian,Mild,2434,FALSE,Non-Loyal,High
4496,Local,44,Female,New Baneshwor,Non-Vegetarian,Mild,319,FALSE,Non-Loyal,Low
4497,Expat,47,Female,Durbarmarg,Vegetarian,Medium,1050,FALSE,Non-Loyal,High
4498,Expat,45,Female,Thamel,Non-Vegetarian,Medium,952,FALSE,Non-Loyal,Medium
4499,Local,49,Male,Durbarmarg,Non-Vegetarian,Mild,770,FALSE,Non-Loyal,Medium
4500,Local,31,Male,Durbarmarg,Non-Vegetarian,Medium,378,FALSE,Non-Loyal,Low
4501,Student,22,Male,Balkhu,Vegetarian,Medium,624,FALSE,Non-Loyal,Medium
4502,Local,24,Female,Lazimpat,Vegetarian,Hot,754,FALSE,Non-Loyal,Medium
4503,Local,39,Female,Battisputali,Non-Vegetarian,Hot,556,FALSE,Non-Loyal,Medium
4504,Corporate,43,Male,Kalimati,Vegetarian,Medium,1027,FALSE,Non-Loyal,High
4505,Student,22,Male,Jorpati,Vegetarian,Hot,342,TRUE,Loyal,Low
4506,Corporate,25,Male,Thamel,Non-Vegetarian,Medium,787,FALSE,Non-Loyal,Medium
4507,Local,28,Male,Balkhu,Non-Vegetarian,Medium,508,FALSE,Non-Loyal,Medium
4508,Local,20,Female,Durbarmarg,Vegetarian,Medium,624,TRUE,Loyal,Medium
4509,Local,27,Male,Bouddha,Non-Vegetarian,Hot,981,FALSE,Non-Loyal,Medium
4510,Local,55,Male,Jorpati,Non-Vegetarian,Mild,550,TRUE,Loyal,Medium
4511,Tourist,31,Female,Thamel,Vegetarian,Mild,1419,TRUE,Loyal,High
4512,Local,24,Male,Kalanki,Non-Vegetarian,Mild,685,TRUE,Loyal,Medium
4513,Expat,57,Male,Bouddha,Non-Vegetarian,Mild,1551,TRUE,Loyal,High
4514,Local,55,Male,Balkhu,Non-Vegetarian,Medium,553,FALSE,Non-Loyal,Medium
4515,Local,20,Female,Battisputali,Vegetarian,Medium,859,FALSE,Non-Loyal,Medium
4516,Expat,43,Female,Maharajgunj,Non-Vegetarian,Mild,1637,FALSE,Non-Loyal,High
4517,Tourist,46,Female,New Baneshwor,No Preference,Mild,2430,FALSE,Non-Loyal,High
4518,Student,21,Male,Thamel,Vegetarian,Mild,297,FALSE,Non-Loyal,Low
4519,Local,56,Male,Baluwatar,Non-Vegetarian,Mild,971,FALSE,Non-Loyal,Medium
4520,Local,59,Male,Baluwatar,Non-Vegetarian,Mild,405,TRUE,Loyal,Low
4521,Local,56,Female,Bouddha,Non-Vegetarian,Medium,403,FALSE,Non-Loyal,Low
4522,Local,22,Male,Jorpati,Vegetarian,Medium,930,FALSE,Non-Loyal,Medium
4523,Tourist,45,Male,Baluwatar,Non-Vegetarian,Mild,2413,FALSE,Non-Loyal,High
4524,Student,24,Female,Koteshwor,Non-Vegetarian,Medium,612,FALSE,Non-Loyal,Medium
4525,Local,20,Male,Bouddha,No Preference,Medium,947,FALSE,Non-Loyal,Medium
4526,Student,25,Male,Maharajgunj,Non-Vegetarian,Hot,308,FALSE,Non-Loyal,Low
4527,Expat,25,Female,Kalanki,Non-Vegetarian,Mild,973,FALSE,Non-Loyal,Medium
4528,Local,38,Female,Baluwatar,Non-Vegetarian,Hot,723,FALSE,Non-Loyal,Medium
4529,Tourist,62,Female,Battisputali,Non-Vegetarian,Mild,1043,FALSE,Non-Loyal,High
4530,Tourist,63,Male,Koteshwor,No Preference,Medium,1600,TRUE,Loyal,High
4531,Local,27,Male,Maharajgunj,No Preference,Medium,454,FALSE,Non-Loyal,Low
4532,Corporate,48,Female,Maharajgunj,Vegetarian,Medium,1109,FALSE,Non-Loyal,High
4533,Local,54,Female,Putalisadak,Non-Vegetarian,Hot,731,TRUE,Loyal,Medium
4534,Local,29,Male,Durbarmarg,Non-Vegetarian,Medium,697,TRUE,Loyal,Medium
4535,Student,23,Male,Koteshwor,Non-Vegetarian,Hot,389,FALSE,Non-Loyal,Low
4536,Local,50,Male,Balkhu,Non-Vegetarian,Medium,414,FALSE,Non-Loyal,Low
4537,Tourist,30,Female,Thamel,Vegetarian,Hot,1813,FALSE,Non-Loyal,High
4538,Student,19,Male,Kalimati,Non-Vegetarian,Medium,402,FALSE,Non-Loyal,Low
4539,Local,42,Female,Kalanki,Non-Vegetarian,Hot,342,FALSE,Non-Loyal,Low
4540,Expat,34,Male,Bouddha,Non-Vegetarian,Hot,1486,TRUE,Loyal,High
4541,Local,35,Male,Maharajgunj,Non-Vegetarian,Hot,593,FALSE,Non-Loyal,Medium
4542,Student,22,Female,Koteshwor,Non-Vegetarian,Medium,226,FALSE,Non-Loyal,Low
4543,Local,41,Female,Battisputali,Non-Vegetarian,Medium,892,FALSE,Non-Loyal,Medium
4544,Expat,51,Female,New Baneshwor,Non-Vegetarian,Hot,1503,TRUE,Loyal,High
4545,Student,19,Male,Kalanki,Non-Vegetarian,Mild,296,FALSE,Non-Loyal,Low
4546,Local,59,Female,Balkhu,Non-Vegetarian,Medium,803,FALSE,Non-Loyal,Medium
4547,Student,22,Male,New Baneshwor,Non-Vegetarian,Medium,343,FALSE,Non-Loyal,Low
4548,Local,21,Male,Balkhu,Non-Vegetarian,Medium,873,FALSE,Non-Loyal,Medium
4549,Student,21,Male,Lazimpat,No Preference,Mild,293,TRUE,Loyal,Low
4550,Local,25,Male,Chabahil,No Preference,Hot,392,FALSE,Non-Loyal,Low
4551,Expat,20,Female,New Baneshwor,Non-Vegetarian,Medium,947,FALSE,Non-Loyal,Medium
4552,Student,23,Male,Kalimati,No Preference,Medium,263,FALSE,Non-Loyal,Low
4553,Local,28,Male,Jorpati,Non-Vegetarian,Mild,458,FALSE,Non-Loyal,Low
4554,Local,45,Female,Kalanki,Non-Vegetarian,Medium,526,FALSE,Non-Loyal,Medium
4555,Expat,28,Female,Durbarmarg,Non-Vegetarian,Hot,1282,TRUE,Loyal,High
4556,Local,22,Male,Lazimpat,No Preference,Medium,739,TRUE,Loyal,Medium
4557,Expat,30,Male,Baluwatar,Non-Vegetarian,Medium,1460,TRUE,Loyal,High
4558,Tourist,41,Male,New Baneshwor,Non-Vegetarian,Mild,1987,FALSE,Non-Loyal,High
4559,Local,46,Female,Jorpati,Non-Vegetarian,Medium,906,TRUE,Loyal,Medium
4560,Expat,38,Female,Baluwatar,Vegetarian,Mild,1731,FALSE,Non-Loyal,High
4561,Corporate,25,Male,Lazimpat,Non-Vegetarian,Hot,1292,FALSE,Non-Loyal,High
4562,Student,20,Female,Bouddha,No Preference,Medium,501,FALSE,Non-Loyal,Medium
4563,Local,36,Male,New Baneshwor,Vegetarian,Medium,660,FALSE,Non-Loyal,Medium
4564,Local,45,Male,Chabahil,Vegetarian,Mild,796,FALSE,Non-Loyal,Medium
4565,Corporate,46,Male,Koteshwor,Non-Vegetarian,Medium,1056,TRUE,Loyal,High
4566,Expat,43,Female,Koteshwor,Non-Vegetarian,Medium,1294,FALSE,Non-Loyal,High
4567,Expat,41,Male,Baluwatar,No Preference,Medium,971,FALSE,Non-Loyal,Medium
4568,Local,47,Male,Kalimati,Non-Vegetarian,Hot,340,FALSE,Non-Loyal,Low
4569,Local,58,Female,Durbarmarg,Vegetarian,Medium,772,TRUE,Loyal,Medium
4570,Expat,38,Female,Balkhu,Non-Vegetarian,Mild,1838,TRUE,Loyal,High
4571,Corporate,29,Male,Chabahil,Vegetarian,Medium,1174,FALSE,Non-Loyal,High
4572,Expat,21,Male,Kalimati,Non-Vegetarian,Medium,1916,TRUE,Loyal,High
4573,Tourist,55,Male,Durbarmarg,Non-Vegetarian,Mild,1574,TRUE,Loyal,High
4574,Corporate,48,Female,Chabahil,Non-Vegetarian,Medium,579,FALSE,Non-Loyal,Medium
4575,Expat,26,Female,Putalisadak,Vegetarian,Medium,1162,FALSE,Non-Loyal,High
4576,Local,55,Male,Koteshwor,Non-Vegetarian,Medium,664,TRUE,Loyal,Medium
4577,Student,18,Female,New Baneshwor,Non-Vegetarian,Hot,366,TRUE,Loyal,Low
4578,Local,55,Female,Durbarmarg,No Preference,Hot,710,FALSE,Non-Loyal,Medium
4579,Student,26,Female,Bouddha,Vegetarian,Medium,549,TRUE,Loyal,Medium
4580,Local,59,Male,Baluwatar,Non-Vegetarian,Medium,945,FALSE,Non-Loyal,Medium
4581,Local,38,Male,Baluwatar,No Preference,Mild,986,FALSE,Non-Loyal,Medium
4582,Expat,56,Male,Chabahil,Vegetarian,Medium,1198,FALSE,Non-Loyal,High
4583,Local,59,Female,Kalanki,Non-Vegetarian,Medium,975,FALSE,Non-Loyal,Medium
4584,Tourist,41,Female,Battisputali,Non-Vegetarian,Mild,1413,FALSE,Non-Loyal,High
4585,Tourist,38,Female,Durbarmarg,Non-Vegetarian,Mild,1339,FALSE,Non-Loyal,High
4586,Local,43,Female,Lazimpat,Non-Vegetarian,Medium,733,TRUE,Loyal,Medium
4587,Expat,26,Male,Lazimpat,Non-Vegetarian,Hot,1240,FALSE,Non-Loyal,High
4588,Tourist,42,Female,Durbarmarg,Vegetarian,Mild,1456,TRUE,Loyal,High
4589,Tourist,22,Female,Durbarmarg,No Preference,Mild,2027,FALSE,Non-Loyal,High
4590,Local,48,Female,New Baneshwor,No Preference,Mild,907,TRUE,Loyal,Medium
4591,Local,57,Female,Jorpati,Vegetarian,Hot,426,FALSE,Non-Loyal,Low
4592,Tourist,42,Male,Kalanki,No Preference,Mild,871,FALSE,Non-Loyal,Medium
4593,Local,38,Female,Koteshwor,No Preference,Medium,882,TRUE,Loyal,Medium
4594,Tourist,35,Male,Durbarmarg,Vegetarian,Mild,1831,TRUE,Loyal,High
4595,Local,26,Female,New Baneshwor,Non-Vegetarian,Medium,523,TRUE,Loyal,Medium
4596,Local,28,Male,Kalimati,Non-Vegetarian,Mild,842,FALSE,Non-Loyal,Medium
4597,Local,25,Female,Baluwatar,Vegetarian,Medium,607,FALSE,Non-Loyal,Medium
4598,Local,56,Male,Kalanki,Non-Vegetarian,Hot,642,TRUE,Loyal,Medium
4599,Student,27,Female,Battisputali,Non-Vegetarian,Medium,598,FALSE,Non-Loyal,Medium
4600,Local,24,Female,Thamel,No Preference,Mild,585,TRUE,Loyal,Medium
4601,Local,25,Female,Balkhu,Non-Vegetarian,Medium,922,FALSE,Non-Loyal,Medium
4602,Local,27,Male,Bouddha,Non-Vegetarian,Mild,584,FALSE,Non-Loyal,Medium
4603,Expat,30,Female,Chabahil,Non-Vegetarian,Mild,1311,FALSE,Non-Loyal,High
4604,Student,23,Male,Battisputali,Non-Vegetarian,Medium,357,FALSE,Non-Loyal,Low
4605,Student,25,Female,Kalanki,No Preference,Medium,699,FALSE,Non-Loyal,Medium
4606,Local,35,Male,Maharajgunj,Non-Vegetarian,Medium,479,FALSE,Non-Loyal,Low
4607,Student,18,Female,Koteshwor,Non-Vegetarian,Hot,485,FALSE,Non-Loyal,Low
4608,Student,20,Male,Koteshwor,Non-Vegetarian,Mild,244,FALSE,Non-Loyal,Low
4609,Local,50,Female,New Baneshwor,Non-Vegetarian,Medium,500,TRUE,Loyal,Medium
4610,Tourist,50,Female,Baluwatar,Non-Vegetarian,Mild,2435,FALSE,Non-Loyal,High
4611,Local,49,Female,Baluwatar,Non-Vegetarian,Medium,439,FALSE,Non-Loyal,Low
4612,Local,53,Female,Durbarmarg,Non-Vegetarian,Medium,525,FALSE,Non-Loyal,Medium
4613,Local,38,Male,Kalanki,Non-Vegetarian,Mild,394,FALSE,Non-Loyal,Low
4614,Corporate,36,Female,Kalanki,No Preference,Medium,580,TRUE,Loyal,Medium
4615,Local,25,Male,Durbarmarg,No Preference,Mild,581,FALSE,Non-Loyal,Medium
4616,Student,23,Female,Baluwatar,No Preference,Hot,460,FALSE,Non-Loyal,Low
4617,Student,22,Female,Maharajgunj,Vegetarian,Mild,223,TRUE,Loyal,Low
4618,Expat,23,Male,Putalisadak,No Preference,Medium,931,TRUE,Loyal,Medium
4619,Student,19,Male,Battisputali,Vegetarian,Medium,411,TRUE,Loyal,Low
4620,Local,36,Male,Battisputali,Non-Vegetarian,Hot,839,FALSE,Non-Loyal,Medium
4621,Local,48,Male,Koteshwor,Non-Vegetarian,Medium,977,TRUE,Loyal,Medium
4622,Student,24,Male,Balkhu,Non-Vegetarian,Medium,604,FALSE,Non-Loyal,Medium
4623,Local,52,Female,Balkhu,No Preference,Mild,362,FALSE,Non-Loyal,Low
4624,Local,46,Female,Baluwatar,Non-Vegetarian,Mild,949,FALSE,Non-Loyal,Medium
4625,Tourist,22,Male,Kalimati,Non-Vegetarian,Mild,2109,TRUE,Loyal,High
4626,Tourist,52,Female,Jorpati,Non-Vegetarian,Mild,1580,TRUE,Loyal,High
4627,Local,59,Male,Balkhu,Vegetarian,Medium,390,FALSE,Non-Loyal,Low
4628,Student,26,Male,Putalisadak,Vegetarian,Medium,331,TRUE,Loyal,Low
4629,Local,35,Female,Kalimati,Non-Vegetarian,Hot,763,TRUE,Loyal,Medium
4630,Local,48,Female,Battisputali,Non-Vegetarian,Hot,957,FALSE,Non-Loyal,Medium
4631,Local,22,Male,Bouddha,Non-Vegetarian,Medium,521,FALSE,Non-Loyal,Medium
4632,Student,27,Female,Kalanki,Vegetarian,Medium,285,TRUE,Loyal,Low
4633,Local,58,Male,Maharajgunj,Vegetarian,Medium,965,FALSE,Non-Loyal,Medium
4634,Corporate,42,Male,Kalimati,Non-Vegetarian,Hot,664,TRUE,Loyal,Medium
4635,Expat,40,Male,Chabahil,Non-Vegetarian,Medium,1382,TRUE,Loyal,High
4636,Local,51,Female,Kalimati,Non-Vegetarian,Hot,580,FALSE,Non-Loyal,Medium
4637,Local,23,Female,Bouddha,Vegetarian,Mild,933,FALSE,Non-Loyal,Medium
4638,Expat,22,Male,Bouddha,No Preference,Hot,1922,FALSE,Non-Loyal,High
4639,Student,18,Female,Bouddha,Vegetarian,Medium,635,FALSE,Non-Loyal,Medium
4640,Local,59,Male,Chabahil,Non-Vegetarian,Hot,754,FALSE,Non-Loyal,Medium
4641,Local,58,Male,New Baneshwor,No Preference,Medium,791,FALSE,Non-Loyal,Medium
4642,Student,18,Male,Bouddha,No Preference,Medium,252,FALSE,Non-Loyal,Low
4643,Tourist,61,Male,Kalanki,Non-Vegetarian,Medium,1993,TRUE,Loyal,High
4644,Tourist,32,Male,Battisputali,Non-Vegetarian,Mild,1877,FALSE,Non-Loyal,High
4645,Corporate,45,Male,Durbarmarg,Non-Vegetarian,Medium,589,FALSE,Non-Loyal,Medium
4646,Local,55,Female,Thamel,Non-Vegetarian,Hot,534,TRUE,Loyal,Medium
4647,Local,56,Male,New Baneshwor,Non-Vegetarian,Medium,461,TRUE,Loyal,Low
4648,Local,30,Male,New Baneshwor,Vegetarian,Hot,438,TRUE,Loyal,Low
4649,Corporate,30,Male,Lazimpat,Non-Vegetarian,Medium,559,FALSE,Non-Loyal,Medium
4650,Expat,36,Male,Lazimpat,Vegetarian,Hot,1240,TRUE,Loyal,High
4651,Expat,50,Male,Koteshwor,Vegetarian,Hot,1995,TRUE,Loyal,High
4652,Corporate,45,Female,Baluwatar,Non-Vegetarian,Medium,1260,TRUE,Loyal,High
4653,Local,52,Female,Maharajgunj,Non-Vegetarian,Hot,674,FALSE,Non-Loyal,Medium
4654,Local,26,Male,Putalisadak,Non-Vegetarian,Mild,874,TRUE,Loyal,Medium
4655,Local,47,Male,Maharajgunj,Vegetarian,Hot,684,TRUE,Loyal,Medium
4656,Local,40,Female,Kalanki,Non-Vegetarian,Hot,350,FALSE,Non-Loyal,Low
4657,Local,31,Female,Kalimati,Non-Vegetarian,Hot,622,TRUE,Loyal,Medium
4658,Local,54,Male,Koteshwor,Non-Vegetarian,Mild,621,FALSE,Non-Loyal,Medium
4659,Local,54,Male,Kalanki,Vegetarian,Medium,649,FALSE,Non-Loyal,Medium
4660,Local,46,Male,Chabahil,Non-Vegetarian,Mild,668,FALSE,Non-Loyal,Medium
4661,Local,25,Male,Kalimati,Non-Vegetarian,Mild,921,FALSE,Non-Loyal,Medium
4662,Expat,53,Male,Putalisadak,Vegetarian,Mild,1843,TRUE,Loyal,High
4663,Student,22,Male,Koteshwor,No Preference,Medium,496,FALSE,Non-Loyal,Low
4664,Local,29,Male,Baluwatar,Non-Vegetarian,Hot,921,FALSE,Non-Loyal,Medium
4665,Student,18,Female,Putalisadak,No Preference,Medium,220,FALSE,Non-Loyal,Low
4666,Local,25,Male,Thamel,Non-Vegetarian,Hot,385,FALSE,Non-Loyal,Low
4667,Local,39,Female,Lazimpat,Non-Vegetarian,Mild,821,FALSE,Non-Loyal,Medium
4668,Local,51,Male,Baluwatar,No Preference,Medium,596,FALSE,Non-Loyal,Medium
4669,Student,26,Male,Durbarmarg,No Preference,Medium,318,FALSE,Non-Loyal,Low
4670,Corporate,48,Female,Koteshwor,Non-Vegetarian,Hot,1034,FALSE,Non-Loyal,High
4671,Local,54,Female,Chabahil,Non-Vegetarian,Mild,392,FALSE,Non-Loyal,Low
4672,Local,44,Male,Thamel,Non-Vegetarian,Hot,308,FALSE,Non-Loyal,Low
4673,Local,51,Male,Koteshwor,Non-Vegetarian,Hot,364,TRUE,Loyal,Low
4674,Expat,32,Female,Durbarmarg,Vegetarian,Medium,1007,TRUE,Loyal,High
4675,Corporate,46,Male,Maharajgunj,Non-Vegetarian,Hot,794,TRUE,Loyal,Medium
4676,Local,58,Female,New Baneshwor,No Preference,Medium,937,FALSE,Non-Loyal,Medium
4677,Student,22,Male,Maharajgunj,Non-Vegetarian,Medium,285,FALSE,Non-Loyal,Low
4678,Local,52,Male,New Baneshwor,Non-Vegetarian,Hot,725,TRUE,Loyal,Medium
4679,Local,52,Female,Putalisadak,No Preference,Medium,346,FALSE,Non-Loyal,Low
4680,Local,23,Female,Balkhu,Non-Vegetarian,Mild,935,TRUE,Loyal,Medium
4681,Local,35,Male,Maharajgunj,Non-Vegetarian,Medium,442,TRUE,Loyal,Low
4682,Local,49,Female,Kalimati,Non-Vegetarian,Hot,373,TRUE,Loyal,Low
4683,Local,39,Female,Battisputali,Non-Vegetarian,Medium,813,FALSE,Non-Loyal,Medium
4684,Local,31,Female,Kalimati,Non-Vegetarian,Hot,334,TRUE,Loyal,Low
4685,Local,58,Male,Battisputali,Vegetarian,Hot,927,FALSE,Non-Loyal,Medium
4686,Student,26,Male,Maharajgunj,Non-Vegetarian,Medium,566,FALSE,Non-Loyal,Medium
4687,Student,25,Male,Battisputali,Non-Vegetarian,Hot,394,TRUE,Loyal,Low
4688,Local,53,Male,New Baneshwor,Vegetarian,Hot,930,FALSE,Non-Loyal,Medium
4689,Local,48,Male,Bouddha,Non-Vegetarian,Hot,898,TRUE,Loyal,Medium
4690,Local,47,Female,Durbarmarg,Non-Vegetarian,Mild,417,TRUE,Loyal,Low
4691,Local,55,Female,Maharajgunj,Non-Vegetarian,Mild,966,TRUE,Loyal,Medium
4692,Local,25,Female,Balkhu,Vegetarian,Hot,560,TRUE,Loyal,Medium
4693,Tourist,23,Male,New Baneshwor,No Preference,Medium,2450,FALSE,Non-Loyal,High
4694,Local,37,Male,Koteshwor,Non-Vegetarian,Mild,479,FALSE,Non-Loyal,Low
4695,Tourist,38,Male,Jorpati,Vegetarian,Mild,1613,TRUE,Loyal,High
4696,Student,19,Female,New Baneshwor,Non-Vegetarian,Medium,237,TRUE,Loyal,Low
4697,Tourist,62,Male,Jorpati,Vegetarian,Mild,2103,FALSE,Non-Loyal,High
4698,Tourist,30,Female,New Baneshwor,Vegetarian,Mild,1062,TRUE,Loyal,High
4699,Student,23,Male,Kalanki,Vegetarian,Hot,588,TRUE,Loyal,Medium
4700,Student,24,Male,Putalisadak,Vegetarian,Medium,646,TRUE,Loyal,Medium
4701,Local,27,Female,Koteshwor,Non-Vegetarian,Medium,662,TRUE,Loyal,Medium
4702,Student,23,Female,Baluwatar,Non-Vegetarian,Medium,436,FALSE,Non-Loyal,Low
4703,Tourist,39,Male,Chabahil,No Preference,Medium,1328,FALSE,Non-Loyal,High
4704,Local,52,Female,Koteshwor,No Preference,Medium,926,TRUE,Loyal,Medium
4705,Tourist,59,Male,Kalimati,No Preference,Mild,1340,FALSE,Non-Loyal,High
4706,Local,59,Male,Chabahil,Non-Vegetarian,Hot,822,TRUE,Loyal,Medium
4707,Tourist,40,Male,Thamel,No Preference,Medium,1983,FALSE,Non-Loyal,High
4708,Local,33,Male,Lazimpat,Non-Vegetarian,Medium,339,FALSE,Non-Loyal,Low
4709,Tourist,54,Male,Maharajgunj,No Preference,Mild,1855,FALSE,Non-Loyal,High
4710,Local,28,Male,Battisputali,No Preference,Medium,996,TRUE,Loyal,Medium
4711,Tourist,61,Female,Baluwatar,Non-Vegetarian,Mild,1828,TRUE,Loyal,High
4712,Local,47,Male,Koteshwor,Vegetarian,Hot,840,FALSE,Non-Loyal,Medium
4713,Local,30,Female,Putalisadak,No Preference,Medium,836,TRUE,Loyal,Medium
4714,Expat,29,Male,Bouddha,No Preference,Hot,1734,FALSE,Non-Loyal,High
4715,Expat,24,Female,Maharajgunj,Non-Vegetarian,Hot,1356,FALSE,Non-Loyal,High
4716,Tourist,24,Male,Maharajgunj,No Preference,Medium,1770,FALSE,Non-Loyal,High
4717,Local,52,Female,Lazimpat,Vegetarian,Hot,797,TRUE,Loyal,Medium
4718,Local,41,Female,Koteshwor,Non-Vegetarian,Hot,779,FALSE,Non-Loyal,Medium
4719,Local,31,Female,Durbarmarg,Vegetarian,Mild,339,TRUE,Loyal,Low
4720,Local,51,Female,Jorpati,Vegetarian,Hot,503,FALSE,Non-Loyal,Medium
4721,Local,49,Female,Thamel,Non-Vegetarian,Hot,633,FALSE,Non-Loyal,Medium
4722,Tourist,34,Male,New Baneshwor,Non-Vegetarian,Hot,810,TRUE,Loyal,Medium
4723,Tourist,39,Male,Thamel,Non-Vegetarian,Mild,1090,FALSE,Non-Loyal,High
4724,Local,30,Male,Maharajgunj,Vegetarian,Medium,481,TRUE,Loyal,Low
4725,Tourist,25,Male,Chabahil,Vegetarian,Medium,2418,FALSE,Non-Loyal,High
4726,Tourist,32,Female,Durbarmarg,Non-Vegetarian,Hot,2121,FALSE,Non-Loyal,High
4727,Local,43,Male,Chabahil,No Preference,Medium,687,FALSE,Non-Loyal,Medium
4728,Tourist,42,Male,Bouddha,Vegetarian,Mild,2361,FALSE,Non-Loyal,High
4729,Local,54,Female,Kalanki,Non-Vegetarian,Medium,376,FALSE,Non-Loyal,Low
4730,Student,23,Female,Maharajgunj,Non-Vegetarian,Medium,649,TRUE,Loyal,Medium
4731,Local,59,Male,Putalisadak,Non-Vegetarian,Mild,546,FALSE,Non-Loyal,Medium
4732,Tourist,37,Female,Lazimpat,Non-Vegetarian,Mild,2349,FALSE,Non-Loyal,High
4733,Corporate,48,Male,New Baneshwor,No Preference,Mild,766,FALSE,Non-Loyal,Medium
4734,Local,30,Female,Kalimati,Non-Vegetarian,Mild,305,FALSE,Non-Loyal,Low
